Time,Temp(F),Humidity(%),WindSpeed(mph)
2013-12-05 10:00,45.0,18.0 °F,0
2013-12-05 11:00,46.9,19.9 °F,0
2013-12-05 12:00,48.9,19.0 °F,0
2013-12-05 13:00,48.9,19.9 °F,0
2013-12-05 14:00,50.0,19.0 °F,0
2013-12-05 15:00,51.1,18.0 °F,0
2013-12-05 16:00,51.1,19.0 °F,0
2013-12-05 17:00,48.9,23.0 °F,0
2013-12-05 18:00,46.9,26.1 °F,0
2013-12-05 19:00,46.9,28.0 °F,0
2013-12-05 20:00,45.0,28.9 °F,0
2013-12-05 21:00,43.0,28.9 °F,0
2013-12-05 22:00,44.1,28.9 °F,0
2013-12-05 23:00,42.1,28.9 °F,0
2013-12-06 00:00,41.0,30.9 °F,0
2013-12-06 01:00,41.0,30.9 °F,0
2013-12-06 02:
