Trip ID,Duration,Start Date
7018,1054,8/31/2013 14:27
7017,1039,8/31/2013 14:27
7014,680,8/31/2013 14:27
7019,671,8/31/2013 14:30
7022,647,8/31/2013 14:33
7023,631,8/31/2013 14:34
7024,968,8/31/2013 14:34
7025,944,8/31/2013 14:35
7026,778,8/31/2013 14:36
7028,2888,8/31/2013 14:37
7027,758,8/31/2013 14:37
7030,2062,8/31/2013 14:39
7033,2031,8/31/2013 14:39
7031,673,8/31/2013 14:39
7032,660,8/31/2013 14:39
7034,615,8/31/2013 14:40
7035,2731,8/31/2013 14:40
7037,2500,8/31/2013 14:41
7036,349,8/31/2013 14:41
7038,1118,8/31/2013 14:42
7039,376,8/31/2013 14:43
7047,259,8/31/2013 14:46
7048,1109,8/31/2013 14:47
7050,982,8/31/2013 14:49
7049,1131,8/31/2013 14:49
7051,697,8/31/2013 14:51
7059,1095,8/31/2013 14:53
7060,1066,8/31/2013 14:53
7063,2178,8/31/2013 14:54
7061,2226,8/31/2013 14:54
7072,556,8/31/2013 14:59
7083,439,8/31/2013 15:06
7089,1053,8/31/2013 15:07
7086,518,8/31/2013 15:07
7090,3478,8/31/2013 15:08
7091,3521,8/31/2013 15:08
7093,340,8/31/2013 15:09
7095,1103,8/31/2013 15:11
7096,2491,8/31/2013 15:14
7100,459,8/31/2013 15:19
7099,1485,8/31/2013 15:19
7101,1462,8/31/2013 15:22
7102,1441,8/31/2013 15:22
7105,576,8/31/2013 15:24
7104,1565,8/31/2013 15:24
7107,653,8/31/2013 15:26
7109,866,8/31/2013 15:26
7108,647,8/31/2013 15:26
7112,499,8/31/2013 15:28
7111,508,8/31/2013 15:28
7113,345,8/31/2013 15:31
7114,369,8/31/2013 15:31
7116,3280,8/31/2013 15:35
7123,996,8/31/2013 15:39
7124,934,8/31/2013 15:40
7129,3277,8/31/2013 15:42
7130,1017,8/31/2013 15:42
7134,881,8/31/2013 15:43
7140,1386,8/31/2013 15:45
7141,1625,8/31/2013 15:45
7139,1366,8/31/2013 15:45
7150,1013,8/31/2013 15:48
7159,574,8/31/2013 15:53
7160,3454,8/31/2013 15:54
7161,1300,8/31/2013 15:54
7164,1441,8/31/2013 15:55
7162,440,8/31/2013 15:55
7163,443,8/31/2013 15:55
7166,585,8/31/2013 15:56
7167,453,8/31/2013 15:58
7168,466,8/31/2013 15:58
7169,1362,8/31/2013 16:01
7171,228,8/31/2013 16:03
7172,748,8/31/2013 16:06
7173,694,8/31/2013 16:06
7175,1447,8/31/2013 16:07
7181,1388,8/31/2013 16:09
7184,462,8/31/2013 16:11
7183,501,8/31/2013 16:11
7185,1655,8/31/2013 16:11
7186,769,8/31/2013 16:13
7189,635,8/31/2013 16:14
7188,641,8/31/2013 16:14
7190,653,8/31/2013 16:14
7192,619,8/31/2013 16:15
7193,295,8/31/2013 16:17
7194,2082,8/31/2013 16:18
7196,1839,8/31/2013 16:19
7197,1834,8/31/2013 16:19
7195,2049,8/31/2013 16:19
7201,702,8/31/2013 16:22
7199,518,8/31/2013 16:22
7200,509,8/31/2013 16:22
7202,700,8/31/2013 16:23
7204,1600,8/31/2013 16:23
7203,1635,8/31/2013 16:23
7206,281,8/31/2013 16:24
7207,334,8/31/2013 16:25
7210,1211,8/31/2013 16:29
7212,919,8/31/2013 16:30
7211,370,8/31/2013 16:30
7215,1337,8/31/2013 16:31
7216,1335,8/31/2013 16:31
7217,1341,8/31/2013 16:31
7214,1222,8/31/2013 16:31
7213,1205,8/31/2013 16:31
7218,432,8/31/2013 16:31
7219,1819,8/31/2013 16:31
7220,846,8/31/2013 16:33
7225,2925,8/31/2013 16:38
7226,79,8/31/2013 16:39
7227,1111,8/31/2013 16:40
7228,1098,8/31/2013 16:40
7230,496,8/31/2013 16:42
7233,1266,8/31/2013 16:44
7238,281,8/31/2013 16:48
7242,1569,8/31/2013 16:50
7241,1570,8/31/2013 16:50
7244,446,8/31/2013 16:50
7245,626,8/31/2013 16:51
7247,511,8/31/2013 16:53
7250,68,8/31/2013 16:53
7248,908,8/31/2013 16:53
7249,490,8/31/2013 16:53
7253,1955,8/31/2013 16:56
7251,1796,8/31/2013 16:56
7252,1724,8/31/2013 16:56
7264,988,8/31/2013 16:59
7272,1688,8/31/2013 16:59
7265,721,8/31/2013 17:00
7270,459,8/31/2013 17:03
7273,219,8/31/2013 17:06
7277,177,8/31/2013 17:10
7283,1281,8/31/2013 17:12
7282,188,8/31/2013 17:12
7286,1653,8/31/2013 17:15
7284,1689,8/31/2013 17:15
7287,636,8/31/2013 17:16
7289,2862,8/31/2013 17:17
7288,2897,8/31/2013 17:17
7292,1663,8/31/2013 17:22
7296,3046,8/31/2013 17:22
7299,221,8/31/2013 17:27
7301,524,8/31/2013 17:28
7302,1530,8/31/2013 17:28
7300,556,8/31/2013 17:28
7303,444,8/31/2013 17:29
7304,1420,8/31/2013 17:30
7309,1622,8/31/2013 17:36
7311,1567,8/31/2013 17:37
7312,975,8/31/2013 17:38
7313,2076,8/31/2013 17:39
7314,1096,8/31/2013 17:41
7316,1258,8/31/2013 17:41
7315,856,8/31/2013 17:41
7317,111,8/31/2013 17:42
7318,1070,8/31/2013 17:46
7319,1024,8/31/2013 17:47
7320,1146,8/31/2013 17:50
7321,616,8/31/2013 17:51
7322,617,8/31/2013 17:51
7323,1116,8/31/2013 17:54
7325,1075,8/31/2013 17:55
7326,1064,8/31/2013 17:55
7327,536,8/31/2013 17:57
7329,1454,8/31/2013 18:01
7330,279,8/31/2013 18:02
7331,1378,8/31/2013 18:03
7332,1310,8/31/2013 18:04
7333,595,8/31/2013 18:05
7336,669,8/31/2013 18:05
7334,1249,8/31/2013 18:05
7335,1392,8/31/2013 18:06
7338,1380,8/31/2013 18:07
7337,742,8/31/2013 18:07
7340,329,8/31/2013 18:10
7341,702,8/31/2013 18:11
7342,663,8/31/2013 18:11
7343,126,8/31/2013 18:11
7344,680,8/31/2013 18:11
7346,733,8/31/2013 18:12
7345,705,8/31/2013 18:12
7348,3144,8/31/2013 18:15
7349,3099,8/31/2013 18:16
7351,463,8/31/2013 18:19
7353,551,8/31/2013 18:19
7355,1833,8/31/2013 18:22
7356,845,8/31/2013 18:22
7354,1841,8/31/2013 18:22
7357,1006,8/31/2013 18:22
7358,1287,8/31/2013 18:25
7359,1076,8/31/2013 18:27
7361,1129,8/31/2013 18:29
7360,1158,8/31/2013 18:29
7363,1853,8/31/2013 18:31
7362,159,8/31/2013 18:31
7364,1655,8/31/2013 18:35
7365,950,8/31/2013 18:37
7366,793,8/31/2013 18:39
7368,1156,8/31/2013 18:40
7367,986,8/31/2013 18:40
7369,1106,8/31/2013 18:41
7372,262,8/31/2013 18:42
7374,1655,8/31/2013 18:46
7375,101,8/31/2013 18:47
7377,1429,8/31/2013 18:49
7378,816,8/31/2013 18:50
7381,1215,8/31/2013 18:53
7382,1203,8/31/2013 18:54
7383,1038,8/31/2013 18:59
7384,1398,8/31/2013 19:02
7386,1270,8/31/2013 19:04
7387,757,8/31/2013 19:07
7388,1237,8/31/2013 19:13
7389,1177,8/31/2013 19:15
7391,751,8/31/2013 19:18
7390,741,8/31/2013 19:18
7392,989,8/31/2013 19:26
7394,821,8/31/2013 19:31
7393,804,8/31/2013 19:31
7398,382,8/31/2013 19:41
7402,2944,8/31/2013 19:56
7403,69,8/31/2013 19:58
7404,871,8/31/2013 19:59
6488,209,8/31/2013 1:01
6489,210,8/31/2013 1:01
6490,944,8/31/2013 1:58
6491,453,8/31/2013 1:58
7407,665,8/31/2013 20:02
7408,587,8/31/2013 20:03
7409,644,8/31/2013 20:09
7410,637,8/31/2013 20:09
7411,1211,8/31/2013 20:16
7412,974,8/31/2013 20:26
7414,1167,8/31/2013 20:35
7415,104,8/31/2013 20:48
7416,62,8/31/2013 20:52
7418,446,8/31/2013 20:53
7417,472,8/31/2013 20:53
7419,1270,8/31/2013 20:59
7420,1261,8/31/2013 21:00
7422,552,8/31/2013 21:03
7421,544,8/31/2013 21:03
7423,330,8/31/2013 21:07
7425,350,8/31/2013 21:11
7426,260,8/31/2013 21:24
7427,1830,8/31/2013 21:36
7429,659,8/31/2013 21:48
7428,673,8/31/2013 21:48
7430,951,8/31/2013 21:53
7431,936,8/31/2013 21:53
7433,341,8/31/2013 21:54
7432,1324,8/31/2013 21:54
7435,1109,8/31/2013 22:01
7436,1071,8/31/2013 22:05
7438,566,8/31/2013 22:17
7439,933,8/31/2013 23:17
7440,324,8/31/2013 23:37
7441,103,8/31/2013 23:46
6492,311,8/31/2013 2:07
6493,250,8/31/2013 2:09
6502,310,8/31/2013 6:30
6503,1017,8/31/2013 7:47
6505,369,8/31/2013 8:01
6506,1273,8/31/2013 8:03
6507,1236,8/31/2013 8:04
6509,278,8/31/2013 8:25
6508,400,8/31/2013 8:25
6510,860,8/31/2013 8:27
6511,457,8/31/2013 8:29
6512,528,8/31/2013 8:38
6514,1134,8/31/2013 8:48
6515,410,8/31/2013 8:52
6516,1829,8/31/2013 8:56
6517,925,8/31/2013 8:58
6518,871,8/31/2013 8:59
6519,1084,8/31/2013 9:04
6522,1041,8/31/2013 9:05
6520,501,8/31/2013 9:05
6523,981,8/31/2013 9:06
6524,1121,8/31/2013 9:07
6528,549,8/31/2013 9:14
6532,911,8/31/2013 9:23
6533,820,8/31/2013 9:24
6534,1049,8/31/2013 9:25
6535,1000,8/31/2013 9:25
6537,536,8/31/2013 9:28
6536,538,8/31/2013 9:28
6543,276,8/31/2013 9:44
6546,701,8/31/2013 9:51
6545,760,8/31/2013 9:51
6549,2646,8/31/2013 9:54
6551,1585,8/31/2013 9:58
6550,1610,8/31/2013 9:58
