Trip ID,Duration,Start Date,End Date,Start Station Id,End Station Id,Day
5290,327,8/30/2013 10:38,8/30/2013 10:44,77,62,4
6118,327,8/30/2013 16:32,8/30/2013 16:37,66,72,4
6272,328,8/30/2013 18:00,8/30/2013 18:06,39,77,4
6419,330,8/30/2013 20:36,8/30/2013 20:41,67,76,4
5499,331,8/30/2013 12:14,8/30/2013 12:19,48,60,4
5191,332,8/30/2013 8:59,8/30/2013 9:04,72,66,4
5994,333,8/30/2013 15:40,8/30/2013 15:45,60,60,4
6445,333,8/30/2013 21:37,8/30/2013 21:42,72,66,4
5212,334,8/30/2013 9:43,8/30/2013 9:49,47,56,4
6172,334,8/30/2013 16:53,8/30/2013 16:59,10,6,4
5491,335,8/30/2013 12:12,8/30/2013 12:18,63,57,4
6359,337,8/30/2013 19:05,8/30/2013 19:11,60,60,4
5454,341,8/30/2013 11:57,8/30/2013 12:03,54,50,4
5501,341,8/30/2013 12:14,8/30/2013 12:19,47,64,4
5776,343,8/30/2013 14:17,8/30/2013 14:23,57,70,4
5276,344,8/30/2013 10:35,8/30/2013 10:41,56,47,4
5516,347,8/30/2013 12:18,8/30/2013 12:24,56,55,4
6176,347,8/30/2013 16:57,8/30/2013 17:03,48,60,4
6296,348,8/30/2013 18:16,8/30/2013 18:22,8,3,4
6038,350,8/30/2013 16:08,8/30/2013 16:14,41,50,4
5168,352,8/30/2013 8:27,8/30/2013 8:33,66,39,4
5931,352,8/30/2013 15:19,8/30/2013 15:24,47,50,4
5694,355,8/30/2013 13:36,8/30/2013 13:42,6,8,4
5492,356,8/30/2013 12:09,8/30/2013 12:15,42,73,4
6477,356,8/30/2013 23:51,8/30/2013 23:56,50,74,4
6284,359,8/30/2013 18:08,8/30/2013 18:14,10,8,4
5798,362,8/30/2013 14:28,8/30/2013 14:34,54,74,4
5425,364,8/30/2013 11:48,8/30/2013 11:54,39,69,4
5288,368,8/30/2013 10:38,8/30/2013 10:44,72,67,4
6476,370,8/30/2013 23:50,8/30/2013 23:56,50,74,4
5117,371,8/30/2013 5:16,8/30/2013 5:23,39,69,4
5618,372,8/30/2013 13:12,8/30/2013 13:19,6,7,4
5600,375,8/30/2013 13:07,8/30/2013 13:13,60,41,4
5720,375,8/30/2013 13:54,8/30/2013 14:00,45,76,4
5868,375,8/30/2013 15:02,8/30/2013 15:08,66,39,4
5879,375,8/30/2013 15:09,8/30/2013 15:15,47,47,4
6438,377,8/30/2013 21:16,8/30/2013 21:22,56,49,4
5909,378,8/30/2013 15:14,8/30/2013 15:20,61,77,4
5834,381,8/30/2013 14:43,8/30/2013 14:49,3,5,4
6212,385,8/30/2013 17:18,8/30/2013 17:24,26,22,4
6307,387,8/30/2013 18:21,8/30/2013 18:27,6,7,4
6072,389,8/30/2013 16:17,8/30/2013 16:24,77,68,4
5604,390,8/30/2013 13:08,8/30/2013 13:15,50,54,4
5940,390,8/30/2013 15:21,8/30/2013 15:27,48,60,4
6358,391,8/30/2013 19:04,8/30/2013 19:11,60,60,4
6398,392,8/30/2013 19:36,8/30/2013 19:42,30,28,4
6125,393,8/30/2013 16:35,8/30/2013 16:42,62,70,4
5127,394,8/30/2013 7:07,8/30/2013 7:14,33,29,4
5549,395,8/30/2013 12:43,8/30/2013 12:50,50,75,4
6397,395,8/30/2013 19:36,8/30/2013 19:42,30,28,4
6442,396,8/30/2013 21:24,8/30/2013 21:31,49,56,4
5935,398,8/30/2013 15:19,8/30/2013 15:26,41,45,4
5419,399,8/30/2013 11:40,8/30/2013 11:47,66,59,4
5154,401,8/30/2013 8:16,8/30/2013 8:23,61,77,4
5869,401,8/30/2013 15:02,8/30/2013 15:09,60,48,4
5925,401,8/30/2013 15:17,8/30/2013 15:24,60,50,4
5681,403,8/30/2013 13:32,8/30/2013 13:39,56,76,4
5374,405,8/30/2013 11:07,8/30/2013 11:14,9,9,4
5877,405,8/30/2013 15:09,8/30/2013 15:16,64,62,4
6216,406,8/30/2013 17:21,8/30/2013 17:28,21,25,4
5440,408,8/30/2013 11:53,8/30/2013 11:59,22,26,4
5939,411,8/30/2013 15:20,8/30/2013 15:27,47,47,4
5418,412,8/30/2013 11:40,8/30/2013 11:47,66,59,4
6453,414,8/30/2013 22:13,8/30/2013 22:20,77,50,4
6174,415,8/30/2013 16:53,8/30/2013 17:00,71,45,4
6314,415,8/30/2013 18:26,8/30/2013 18:33,10,8,4
5301,416,8/30/2013 10:41,8/30/2013 10:48,59,39,4
6011,418,8/30/2013 15:53,8/30/2013 16:00,7,6,4
6313,419,8/30/2013 18:26,8/30/2013 18:33,10,8,4
5924,420,8/30/2013 15:17,8/30/2013 15:24,60,50,4
5525,422,8/30/2013 12:21,8/30/2013 12:28,38,38,4
6010,425,8/30/2013 15:53,8/30/2013 16:00,7,6,4
5118,430,8/30/2013 6:28,8/30/2013 6:35,74,54,4
5466,434,8/30/2013 12:00,8/30/2013 12:08,76,50,4
5169,437,8/30/2013 8:28,8/30/2013 8:35,2,4,4
6322,438,8/30/2013 18:36,8/30/2013 18:43,70,61,4
6386,438,8/30/2013 19:24,8/30/2013 19:31,70,64,4
6378,440,8/30/2013 19:20,8/30/2013 19:27,59,76,4
6455,441,8/30/2013 22:31,8/30/2013 22:39,6,9,4
5130,442,8/30/2013 7:16,8/30/2013 7:24,50,47,4
5488,444,8/30/2013 12:10,8/30/2013 12:18,58,76,4
5592,444,8/30/2013 13:03,8/30/2013 13:11,74,47,4
5171,445,8/30/2013 8:29,8/30/2013 8:36,72,71,4
5794,446,8/30/2013 14:22,8/30/2013 14:30,49,50,4
6277,446,8/30/2013 18:06,8/30/2013 18:13,29,33,4
6456,447,8/30/2013 22:35,8/30/2013 22:43,61,65,4
5590,449,8/30/2013 13:00,8/30/2013 13:07,24,23,4
5522,450,8/30/2013 12:20,8/30/2013 12:27,47,74,4
5487,452,8/30/2013 12:10,8/30/2013 12:18,47,39,4
5138,453,8/30/2013 7:44,8/30/2013 7:51,66,76,4
5206,455,8/30/2013 9:21,8/30/2013 9:29,74,61,4
5388,457,8/30/2013 11:21,8/30/2013 11:28,39,69,4
5850,457,8/30/2013 14:56,8/30/2013 15:03,13,7,4
5396,459,8/30/2013 11:30,8/30/2013 11:38,66,76,4
5542,461,8/30/2013 12:35,8/30/2013 12:43,66,39,4
6348,461,8/30/2013 18:53,8/30/2013 19:00,61,47,4
5180,462,8/30/2013 8:41,8/30/2013 8:49,2,6,4
5503,463,8/30/2013 12:16,8/30/2013 12:23,60,74,4
6371,466,8/30/2013 19:18,8/30/2013 19:25,76,70,4
5792,467,8/30/2013 14:20,8/30/2013 14:28,45,74,4
5848,468,8/30/2013 14:55,8/30/2013 15:03,13,7,4
5420,471,8/30/2013 11:40,8/30/2013 11:48,77,73,4
5412,478,8/30/2013 11:36,8/30/2013 11:44,8,6,4
5547,479,8/30/2013 12:42,8/30/2013 12:50,61,50,4
5741,480,8/30/2013 13:58,8/30/2013 14:06,63,45,4
5764,481,8/30/2013 14:14,8/30/2013 14:22,75,57,4
5774,481,8/30/2013 14:16,8/30/2013 14:24,66,66,4
6338,485,8/30/2013 18:46,8/30/2013 18:54,60,50,4
6447,485,8/30/2013 21:41,8/30/2013 21:49,69,39,4
5789,486,8/30/2013 14:20,8/30/2013 14:28,45,74,4
5842,486,8/30/2013 14:48,8/30/2013 14:56,67,39,4
6345,486,8/30/2013 18:50,8/30/2013 18:58,75,54,4
6299,487,8/30/2013 18:17,8/30/2013 18:25,77,49,4
5377,489,8/30/2013 11:12,8/30/2013 11:20,76,50,4
5376,490,8/30/2013 11:12,8/30/2013 11:20,76,50,4
5190,492,8/30/2013 8:57,8/30/2013 9:05,42,45,4
5210,493,8/30/2013 9:36,8/30/2013 9:44,62,41,4
5442,494,8/30/2013 11:53,8/30/2013 12:01,61,50,4
5591,494,8/30/2013 13:01,8/30/2013 13:10,11,11,4
5122,495,8/30/2013 6:41,8/30/2013 6:50,61,51,4
5136,495,8/30/2013 7:38,8/30/2013 7:46,73,49,4
5240,497,8/30/2013 10:02,8/30/2013 10:10,66,66,4
5199,498,8/30/2013 9:10,8/30/2013 9:19,77,64,4
5933,498,8/30/2013 15:19,8/30/2013 15:27,59,70,4
6179,498,8/30/2013 16:59,8/30/2013 17:08,47,73,4
6245,498,8/30/2013 17:30,8/30/2013 17:38,54,70,4
5749,499,8/30/2013 14:11,8/30/2013 14:19,41,62,4
6403,499,8/30/2013 19:48,8/30/2013 19:56,7,13,4
6004,506,8/30/2013 15:47,8/30/2013 15:55,58,76,4
6008,508,8/30/2013 15:49,8/30/2013 15:58,56,47,4
5217,509,8/30/2013 9:49,8/30/2013 9:58,63,45,4
6402,509,8/30/2013 19:48,8/30/2013 19:56,7,13,4
5125,511,8/30/2013 6:59,8/30/2013 7:08,39,49,4
6207,511,8/30/2013 17:13,8/30/2013 17:22,41,76,4
6330,511,8/30/2013 18:42,8/30/2013 18:51,63,72,4
6337,511,8/30/2013 18:46,8/30/2013 18:54,29,33,4
5712,512,8/30/2013 13:53,8/30/2013 14:01,39,66,4
6306,514,8/30/2013 18:20,8/30/2013 18:29,69,63,4
5134,515,8/30/2013 7:32,8/30/2013 7:41,65,66,4
5528,519,8/30/2013 12:24,8/30/2013 12:33,64,47,4
5628,522,8/30/2013 13:14,8/30/2013 13:22,39,66,4
5261,527,8/30/2013 10:28,8/30/2013 10:37,69,61,4
5920,527,8/30/2013 15:16,8/30/2013 15:25,76,58,4
5536,528,8/30/2013 12:29,8/30/2013 12:38,59,66,4
5595,528,8/30/2013 13:05,8/30/2013 13:14,56,64,4
6454,528,8/30/2013 22:20,8/30/2013 22:29,73,77,4
5936,531,8/30/2013 15:19,8/30/2013 15:28,55,50,4
6317,532,8/30/2013 18:30,8/30/2013 18:39,55,76,4
5822,534,8/30/2013 14:34,8/30/2013 14:42,76,58,4
6303,534,8/30/2013 18:18,8/30/2013 18:27,45,39,4
6430,534,8/30/2013 21:08,8/30/2013 21:17,61,65,4
5162,536,8/30/2013 8:24,8/30/2013 8:33,70,51,4
5369,539,8/30/2013 11:01,8/30/2013 11:10,7,7,4
6401,539,8/30/2013 19:47,8/30/2013 19:56,7,13,4
6421,539,8/30/2013 20:38,8/30/2013 20:47,58,58,4
5140,540,8/30/2013 7:52,8/30/2013 8:01,74,57,4
5328,540,8/30/2013 10:47,8/30/2013 10:56,74,61,4
5200,544,8/30/2013 9:13,8/30/2013 9:22,47,67,4
6256,545,8/30/2013 17:43,8/30/2013 17:52,66,39,4
5534,547,8/30/2013 12:29,8/30/2013 12:38,59,66,4
6046,549,8/30/2013 16:10,8/30/2013 16:19,54,50,4
6428,551,8/30/2013 21:05,8/30/2013 21:14,39,66,4
6127,555,8/30/2013 16:36,8/30/2013 16:45,66,65,4
6251,555,8/30/2013 17:39,8/30/2013 17:48,73,77,4
5707,556,8/30/2013 13:48,8/30/2013 13:58,70,57,4
6342,556,8/30/2013 18:49,8/30/2013 18:58,57,50,4
5812,557,8/30/2013 14:31,8/30/2013 14:40,54,75,4
6211,557,8/30/2013 17:16,8/30/2013 17:25,16,8,4
5262,561,8/30/2013 10:29,8/30/2013 10:38,58,76,4
5560,563,8/30/2013 12:47,8/30/2013 12:57,76,50,4
5804,566,8/30/2013 14:30,8/30/2013 14:39,74,61,4
5611,568,8/30/2013 13:10,8/30/2013 13:20,45,56,4
5538,570,8/30/2013 12:30,8/30/2013 12:40,45,63,4
5587,571,8/30/2013 12:58,8/30/2013 13:07,59,39,4
5722,572,8/30/2013 13:54,8/30/2013 14:04,45,63,4
5295,573,8/30/2013 10:40,8/30/2013 10:49,74,74,4
5352,573,8/30/2013 10:56,8/30/2013 11:05,7,2,4
5858,573,8/30/2013 14:59,8/30/2013 15:09,50,39,4
5505,575,8/30/2013 12:16,8/30/2013 12:26,7,12,4
6431,575,8/30/2013 21:08,8/30/2013 21:18,61,65,4
5141,576,8/30/2013 7:59,8/30/2013 8:09,56,60,4
5650,577,8/30/2013 13:19,8/30/2013 13:29,61,54,4
6034,578,8/30/2013 16:06,8/30/2013 16:16,61,61,4
6437,578,8/30/2013 21:15,8/30/2013 21:24,6,7,4
5803,584,8/30/2013 14:30,8/30/2013 14:39,74,61,4
6182,584,8/30/2013 17:03,8/30/2013 17:13,47,70,4
5484,585,8/30/2013 12:08,8/30/2013 12:18,61,56,4
6270,585,8/30/2013 17:57,8/30/2013 18:07,9,10,4
5258,586,8/30/2013 10:27,8/30/2013 10:37,69,61,4
5849,588,8/30/2013 14:55,8/30/2013 15:05,55,70,4
5189,589,8/30/2013 8:56,8/30/2013 9:06,66,58,4
6300,591,8/30/2013 18:18,8/30/2013 18:28,6,7,4
5548,593,8/30/2013 12:43,8/30/2013 12:53,76,66,4
5807,594,8/30/2013 14:30,8/30/2013 14:40,54,75,4
5647,595,8/30/2013 13:19,8/30/2013 13:29,61,54,4
5583,597,8/30/2013 12:53,8/30/2013 13:03,12,5,4
6351,597,8/30/2013 18:54,8/30/2013 19:04,61,48,4
6392,604,8/30/2013 19:31,8/30/2013 19:42,51,61,4
5646,606,8/30/2013 13:19,8/30/2013 13:29,61,54,4
6210,608,8/30/2013 17:15,8/30/2013 17:26,16,8,4
5806,609,8/30/2013 14:30,8/30/2013 14:40,54,75,4
6381,611,8/30/2013 19:22,8/30/2013 19:32,74,68,4
6415,611,8/30/2013 20:18,8/30/2013 20:28,39,69,4
6153,614,8/30/2013 16:41,8/30/2013 16:51,39,45,4
5344,619,8/30/2013 10:55,8/30/2013 11:05,58,45,4
5670,620,8/30/2013 13:28,8/30/2013 13:38,56,70,4
6123,621,8/30/2013 16:35,8/30/2013 16:45,66,65,4
6441,621,8/30/2013 21:19,8/30/2013 21:30,8,2,4
5527,622,8/30/2013 12:24,8/30/2013 12:34,76,49,4
5119,624,8/30/2013 6:33,8/30/2013 6:43,58,65,4
6400,624,8/30/2013 19:43,8/30/2013 19:54,51,70,4
5513,626,8/30/2013 12:18,8/30/2013 12:29,6,12,4
5832,627,8/30/2013 14:42,8/30/2013 14:52,47,51,4
6382,627,8/30/2013 19:22,8/30/2013 19:33,70,47,4
6380,631,8/30/2013 19:20,8/30/2013 19:31,65,64,4
6407,631,8/30/2013 19:51,8/30/2013 20:01,2,8,4
6460,632,8/30/2013 22:53,8/30/2013 23:03,76,73,4
5193,634,8/30/2013 9:02,8/30/2013 9:12,56,45,4
5178,638,8/30/2013 8:39,8/30/2013 8:50,50,39,4
5254,639,8/30/2013 10:25,8/30/2013 10:36,77,61,4
5471,639,8/30/2013 12:02,8/30/2013 12:13,57,67,4
5504,641,8/30/2013 12:16,8/30/2013 12:27,77,61,4
6060,647,8/30/2013 16:13,8/30/2013 16:24,69,68,4
5470,648,8/30/2013 12:02,8/30/2013 12:12,57,67,4
6346,648,8/30/2013 18:51,8/30/2013 19:02,72,71,4
5181,651,8/30/2013 8:42,8/30/2013 8:53,70,47,4
6310,655,8/30/2013 18:22,8/30/2013 18:33,62,72,4
5870,658,8/30/2013 15:04,8/30/2013 15:15,42,76,4
5142,659,8/30/2013 8:00,8/30/2013 8:11,70,54,4
6058,665,8/30/2013 16:13,8/30/2013 16:24,69,68,4
6097,670,8/30/2013 16:24,8/30/2013 16:35,50,60,4
5216,671,8/30/2013 9:49,8/30/2013 10:00,41,64,4
5350,672,8/30/2013 10:56,8/30/2013 11:07,72,65,4
5754,672,8/30/2013 14:12,8/30/2013 14:23,65,63,4
5831,672,8/30/2013 14:41,8/30/2013 14:52,47,51,4
5116,673,8/30/2013 5:11,8/30/2013 5:22,70,74,4
6181,674,8/30/2013 17:03,8/30/2013 17:14,47,70,4
6275,674,8/30/2013 18:05,8/30/2013 18:16,75,39,4
6187,676,8/30/2013 17:05,8/30/2013 17:16,75,74,4
6274,676,8/30/2013 18:04,8/30/2013 18:16,70,51,4
5143,678,8/30/2013 8:02,8/30/2013 8:13,50,60,4
5422,683,8/30/2013 11:41,8/30/2013 11:53,69,57,4
6080,683,8/30/2013 16:21,8/30/2013 16:32,48,45,4
5990,686,8/30/2013 15:37,8/30/2013 15:49,77,59,4
6343,689,8/30/2013 18:49,8/30/2013 19:00,62,60,4
6184,696,8/30/2013 17:04,8/30/2013 17:16,66,70,4
6177,697,8/30/2013 16:58,8/30/2013 17:10,39,74,4
6361,700,8/30/2013 19:07,8/30/2013 19:19,70,72,4
5173,701,8/30/2013 8:32,8/30/2013 8:44,70,49,4
5321,701,8/30/2013 10:46,8/30/2013 10:57,66,39,4
6175,702,8/30/2013 16:57,8/30/2013 17:08,66,63,4
5144,703,8/30/2013 8:02,8/30/2013 8:14,70,59,4
6168,704,8/30/2013 16:51,8/30/2013 17:03,77,67,4
5847,705,8/30/2013 14:55,8/30/2013 15:07,48,64,4
5486,710,8/30/2013 12:10,8/30/2013 12:21,65,69,4
5743,711,8/30/2013 13:59,8/30/2013 14:11,47,73,4
5787,711,8/30/2013 14:19,8/30/2013 14:31,66,71,4
6434,713,8/30/2013 21:12,8/30/2013 21:24,6,7,4
5972,716,8/30/2013 15:26,8/30/2013 15:38,50,45,4
5139,721,8/30/2013 7:49,8/30/2013 8:01,33,28,4
5368,722,8/30/2013 11:01,8/30/2013 11:13,39,56,4
5588,722,8/30/2013 12:58,8/30/2013 13:10,10,13,4
5846,722,8/30/2013 14:55,8/30/2013 15:07,48,64,4
5904,723,8/30/2013 15:13,8/30/2013 15:25,49,73,4
5489,724,8/30/2013 12:11,8/30/2013 12:23,60,75,4
6126,724,8/30/2013 16:36,8/30/2013 16:48,28,33,4
6461,724,8/30/2013 22:58,8/30/2013 23:10,56,55,4
5256,726,8/30/2013 10:27,8/30/2013 10:40,41,58,4
5214,727,8/30/2013 9:48,8/30/2013 10:00,66,76,4
6452,727,8/30/2013 22:10,8/30/2013 22:22,27,27,4
6244,731,8/30/2013 17:30,8/30/2013 17:42,77,54,4
6029,736,8/30/2013 16:05,8/30/2013 16:17,76,74,4
6215,736,8/30/2013 17:21,8/30/2013 17:33,69,39,4
6294,736,8/30/2013 18:16,8/30/2013 18:28,6,7,4
5263,740,8/30/2013 10:30,8/30/2013 10:42,60,73,4
6158,741,8/30/2013 16:44,8/30/2013 16:57,60,54,4
5814,745,8/30/2013 14:31,8/30/2013 14:44,56,69,4
5709,746,8/30/2013 13:50,8/30/2013 14:02,50,50,4
5187,749,8/30/2013 8:52,8/30/2013 9:04,42,61,4
6231,750,8/30/2013 17:23,8/30/2013 17:35,68,42,4
6463,750,8/30/2013 23:05,8/30/2013 23:18,69,56,4
6259,751,8/30/2013 17:48,8/30/2013 18:01,77,69,4
6122,755,8/30/2013 16:34,8/30/2013 16:47,55,39,4
6344,757,8/30/2013 18:50,8/30/2013 19:02,72,71,4
6357,757,8/30/2013 19:01,8/30/2013 19:14,41,71,4
5703,758,8/30/2013 13:45,8/30/2013 13:57,60,47,4
6363,763,8/30/2013 19:09,8/30/2013 19:22,72,74,4
6364,763,8/30/2013 19:09,8/30/2013 19:22,72,74,4
6395,763,8/30/2013 19:33,8/30/2013 19:45,71,73,4
5479,764,8/30/2013 12:05,8/30/2013 12:18,63,73,4
5221,768,8/30/2013 9:54,8/30/2013 10:07,76,61,4
6365,769,8/30/2013 19:11,8/30/2013 19:24,50,47,4
5186,770,8/30/2013 8:51,8/30/2013 9:04,66,62,4
5156,776,8/30/2013 8:18,8/30/2013 8:30,74,73,4
5183,776,8/30/2013 8:44,8/30/2013 8:57,70,47,4
6267,777,8/30/2013 17:55,8/30/2013 18:08,74,60,4
6394,778,8/30/2013 19:32,8/30/2013 19:45,71,73,4
6295,781,8/30/2013 18:16,8/30/2013 18:29,9,11,4
5124,783,8/30/2013 6:56,8/30/2013 7:09,60,70,4
6243,786,8/30/2013 17:29,8/30/2013 17:42,77,54,4
6423,787,8/30/2013 20:49,8/30/2013 21:02,60,56,4
5477,794,8/30/2013 12:05,8/30/2013 12:18,63,73,4
6242,796,8/30/2013 17:25,8/30/2013 17:39,70,60,4
6424,798,8/30/2013 20:50,8/30/2013 21:03,60,56,4
5170,805,8/30/2013 8:28,8/30/2013 8:42,69,66,4
5220,807,8/30/2013 9:54,8/30/2013 10:07,76,61,4
6432,808,8/30/2013 21:10,8/30/2013 21:23,60,62,4
6200,811,8/30/2013 17:11,8/30/2013 17:25,48,57,4
5821,815,8/30/2013 14:33,8/30/2013 14:47,50,72,4
6037,816,8/30/2013 16:08,8/30/2013 16:21,66,77,4
6044,818,8/30/2013 16:10,8/30/2013 16:24,65,58,4
6377,821,8/30/2013 19:20,8/30/2013 19:33,47,66,4
5526,822,8/30/2013 12:23,8/30/2013 12:36,13,6,4
5177,824,8/30/2013 8:38,8/30/2013 8:52,66,69,4
6420,826,8/30/2013 20:37,8/30/2013 20:51,70,67,4
5126,828,8/30/2013 7:00,8/30/2013 7:14,61,56,4
5871,830,8/30/2013 15:04,8/30/2013 15:18,71,66,4
6254,831,8/30/2013 17:40,8/30/2013 17:53,60,74,4
6268,837,8/30/2013 17:55,8/30/2013 18:09,74,60,4
5179,842,8/30/2013 8:40,8/30/2013 8:54,69,77,4
6433,845,8/30/2013 21:10,8/30/2013 21:24,6,7,4
5952,846,8/30/2013 15:24,8/30/2013 15:38,39,67,4
5452,847,8/30/2013 11:57,8/30/2013 12:11,66,63,4
5137,848,8/30/2013 7:42,8/30/2013 7:57,70,66,4
6436,857,8/30/2013 21:12,8/30/2013 21:27,66,73,4
6120,859,8/30/2013 16:32,8/30/2013 16:47,42,39,4
5530,860,8/30/2013 12:25,8/30/2013 12:40,60,71,4
6135,864,8/30/2013 16:39,8/30/2013 16:54,77,48,4
6417,869,8/30/2013 20:23,8/30/2013 20:38,77,76,4
5829,871,8/30/2013 14:36,8/30/2013 14:51,55,60,4
6435,872,8/30/2013 21:12,8/30/2013 21:27,66,73,4
6201,876,8/30/2013 17:11,8/30/2013 17:25,48,57,4
5153,879,8/30/2013 8:14,8/30/2013 8:29,58,77,4
6255,880,8/30/2013 17:42,8/30/2013 17:57,55,75,4
6261,882,8/30/2013 17:49,8/30/2013 18:03,73,74,4
5164,884,8/30/2013 8:24,8/30/2013 8:39,70,55,4
6185,885,8/30/2013 17:04,8/30/2013 17:18,75,74,4
6119,890,8/30/2013 16:32,8/30/2013 16:47,42,39,4
5495,892,8/30/2013 12:14,8/30/2013 12:29,66,49,4
6472,892,8/30/2013 23:40,8/30/2013 23:55,39,45,4
5135,893,8/30/2013 7:35,8/30/2013 7:50,58,47,4
6006,893,8/30/2013 15:48,8/30/2013 16:03,76,60,4
6145,895,8/30/2013 16:40,8/30/2013 16:55,74,57,4
6391,895,8/30/2013 19:31,8/30/2013 19:46,56,71,4
6108,897,8/30/2013 16:28,8/30/2013 16:43,55,70,4
6379,898,8/30/2013 19:20,8/30/2013 19:35,8,16,4
6188,902,8/30/2013 17:05,8/30/2013 17:20,60,76,4
5490,907,8/30/2013 12:12,8/30/2013 12:27,77,61,4
6005,908,8/30/2013 15:48,8/30/2013 16:03,76,60,4
6458,911,8/30/2013 22:37,8/30/2013 22:52,39,76,4
5313,916,8/30/2013 10:43,8/30/2013 10:59,58,56,4
6208,916,8/30/2013 17:13,8/30/2013 17:28,39,76,4
6252,916,8/30/2013 17:39,8/30/2013 17:55,60,74,4
6007,928,8/30/2013 15:49,8/30/2013 16:05,63,60,4
6329,928,8/30/2013 18:42,8/30/2013 18:57,35,38,4
5201,939,8/30/2013 9:14,8/30/2013 9:29,49,77,4
6370,941,8/30/2013 19:17,8/30/2013 19:33,42,71,4
5696,944,8/30/2013 13:38,8/30/2013 13:53,61,50,4
6478,944,8/30/2013 23:51,8/31/2013 0:07,73,66,4
6291,945,8/30/2013 18:13,8/30/2013 18:29,9,11,4
5841,949,8/30/2013 14:46,8/30/2013 15:02,72,69,4
6064,951,8/30/2013 16:14,8/30/2013 16:29,56,66,4
6189,952,8/30/2013 17:06,8/30/2013 17:22,47,73,4
6302,954,8/30/2013 18:18,8/30/2013 18:34,41,69,4
6290,961,8/30/2013 18:12,8/30/2013 18:28,60,56,4
5602,965,8/30/2013 13:08,8/30/2013 13:24,77,77,4
6240,972,8/30/2013 17:25,8/30/2013 17:41,73,74,4
6418,972,8/30/2013 20:34,8/30/2013 20:50,70,67,4
5198,973,8/30/2013 9:08,8/30/2013 9:24,56,67,4
5544,981,8/30/2013 12:37,8/30/2013 12:53,76,66,4
6451,985,8/30/2013 22:03,8/30/2013 22:19,71,68,4
5353,991,8/30/2013 10:56,8/30/2013 11:13,39,56,4
6355,995,8/30/2013 19:00,8/30/2013 19:16,60,42,4
6198,998,8/30/2013 17:11,8/30/2013 17:28,59,70,4
6339,1010,8/30/2013 18:47,8/30/2013 19:04,77,48,4
5700,1014,8/30/2013 13:41,8/30/2013 13:58,14,7,4
5252,1016,8/30/2013 10:20,8/30/2013 10:37,66,61,4
6246,1018,8/30/2013 17:36,8/30/2013 17:53,51,69,4
6372,1018,8/30/2013 19:18,8/30/2013 19:35,8,16,4
5790,1021,8/30/2013 14:20,8/30/2013 14:37,49,65,4
6258,1021,8/30/2013 17:48,8/30/2013 18:05,50,50,4
6450,1021,8/30/2013 22:02,8/30/2013 22:19,71,68,4
5121,1022,8/30/2013 6:38,8/30/2013 6:55,65,56,4
5481,1023,8/30/2013 12:06,8/30/2013 12:23,50,45,4
6090,1026,8/30/2013 16:22,8/30/2013 16:39,71,41,4
6247,1029,8/30/2013 17:36,8/30/2013 17:53,51,69,4
6373,1032,8/30/2013 19:18,8/30/2013 19:35,8,16,4
5839,1036,8/30/2013 14:44,8/30/2013 15:01,61,60,4
6429,1040,8/30/2013 21:06,8/30/2013 21:24,6,7,4
5478,1044,8/30/2013 12:05,8/30/2013 12:22,50,45,4
5546,1045,8/30/2013 12:42,8/30/2013 12:59,23,24,4
5132,1047,8/30/2013 7:19,8/30/2013 7:37,70,45,4
5251,1049,8/30/2013 10:20,8/30/2013 10:37,66,61,4
5779,1049,8/30/2013 14:18,8/30/2013 14:35,66,45,4
5371,1052,8/30/2013 11:03,8/30/2013 11:21,62,50,4
6315,1061,8/30/2013 18:28,8/30/2013 18:45,69,73,4
6050,1062,8/30/2013 16:11,8/30/2013 16:29,69,72,4
6199,1066,8/30/2013 17:11,8/30/2013 17:29,73,65,4
5778,1069,8/30/2013 14:17,8/30/2013 14:35,66,45,4
5370,1074,8/30/2013 11:03,8/30/2013 11:21,62,50,4
5993,1077,8/30/2013 15:39,8/30/2013 15:56,60,39,4
6024,1082,8/30/2013 15:59,8/30/2013 16:17,39,42,4
6349,1087,8/30/2013 18:52,8/30/2013 19:11,74,66,4
5991,1094,8/30/2013 15:38,8/30/2013 15:57,60,39,4
6025,1096,8/30/2013 15:59,8/30/2013 16:17,39,42,4
6241,1098,8/30/2013 17:25,8/30/2013 17:43,41,66,4
5584,1107,8/30/2013 12:54,8/30/2013 13:12,77,60,4
5569,1108,8/30/2013 12:48,8/30/2013 13:07,77,42,4
6287,1111,8/30/2013 18:09,8/30/2013 18:28,71,64,4
5485,1114,8/30/2013 12:09,8/30/2013 12:28,77,64,4
5910,1116,8/30/2013 15:14,8/30/2013 15:32,66,67,4
5461,1117,8/30/2013 11:59,8/30/2013 12:17,67,48,4
5155,1120,8/30/2013 8:16,8/30/2013 8:35,58,61,4
6321,1120,8/30/2013 18:34,8/30/2013 18:53,57,61,4
5148,1124,8/30/2013 8:06,8/30/2013 8:25,66,41,4
5589,1125,8/30/2013 12:59,8/30/2013 13:17,58,50,4
6469,1126,8/30/2013 23:30,8/30/2013 23:49,63,63,4
5773,1133,8/30/2013 14:15,8/30/2013 14:34,56,66,4
5886,1138,8/30/2013 15:10,8/30/2013 15:29,54,69,4
5769,1152,8/30/2013 14:15,8/30/2013 14:34,49,69,4
6369,1155,8/30/2013 19:17,8/30/2013 19:36,38,35,4
