Trip ID,Duration,Start Date,End Date,Day
5122,495,8/30/2013 6:41,8/30/2013 6:50,4
5136,495,8/30/2013 7:38,8/30/2013 7:46,4
5240,497,8/30/2013 10:02,8/30/2013 10:10,4
5199,498,8/30/2013 9:10,8/30/2013 9:19,4
5933,498,8/30/2013 15:19,8/30/2013 15:27,4
6179,498,8/30/2013 16:59,8/30/2013 17:08,4
6245,498,8/30/2013 17:30,8/30/2013 17:38,4
5749,499,8/30/2013 14:11,8/30/2013 14:19,4
6403,499,8/30/2013 19:48,8/30/2013 19:56,4
6004,506,8/30/2013 15:47,8/30/2013 15:55,4
6008,508,8/30/2013 15:49,8/30/2013 15:58,4
5217,509,8/30/2013 9:49,8/30/2013 9:58,4
6402,509,8/30/2013 19:48,8/30/2013 19:56,4
5125,511,8/30/2013 6:59,8/30/2013 7:08,4
6207,511,8/30/2013 17:13,8/30/2013 17:22,4
6330,511,8/30/2013 18:42,8/30/2013 18:51,4
6337,511,8/30/2013 18:46,8/30/2013 18:54,4
5712,512,8/30/2013 13:53,8/30/2013 14:01,4
6306,514,8/30/2013 18:20,8/30/2013 18:29,4
5134,515,8/30/2013 7:32,8/30/2013 7:41,4
5528,519,8/30/2013 12:24,8/30/2013 12:33,4
5628,522,8/30/2013 13:14,8/30/2013 13:22,4
5261,527,8/30/2013 10:28,8/30/2013 10:37,4
5920,527,8/30/2013 15:16,8/30/2013 15:25,4
5536,528,8/30/2013 12:29,8/30/2013 12:38,4
5595,528,8/30/2013 13:05,8/30/2013 13:14,4
6454,528,8/30/2013 22:20,8/30/2013 22:29,4
5936,531,8/30/2013 15:19,8/30/2013 15:28,4
6317,532,8/30/2013 18:30,8/30/2013 18:39,4
5822,534,8/30/2013 14:34,8/30/2013 14:42,4
6303,534,8/30/2013 18:18,8/30/2013 18:27,4
6430,534,8/30/2013 21:08,8/30/2013 21:17,4
5162,536,8/30/2013 8:24,8/30/2013 8:33,4
5369,539,8/30/2013 11:01,8/30/2013 11:10,4
6401,539,8/30/2013 19:47,8/30/2013 19:56,4
6421,539,8/30/2013 20:38,8/30/2013 20:47,4
5140,540,8/30/2013 7:52,8/30/2013 8:01,4
5328,540,8/30/2013 10:47,8/30/2013 10:56,4
5200,544,8/30/2013 9:13,8/30/2013 9:22,4
6256,545,8/30/2013 17:43,8/30/2013 17:52,4
5534,547,8/30/2013 12:29,8/30/2013 12:38,4
6046,549,8/30/2013 16:10,8/30/2013 16:19,4
6428,551,8/30/2013 21:05,8/30/2013 21:14,4
6127,555,8/30/2013 16:36,8/30/2013 16:45,4
6251,555,8/30/2013 17:39,8/30/2013 17:48,4
5707,556,8/30/2013 13:48,8/30/2013 13:58,4
6342,556,8/30/2013 18:49,8/30/2013 18:58,4
5812,557,8/30/2013 14:31,8/30/2013 14:40,4
6211,557,8/30/2013 17:16,8/30/2013 17:25,4
5262,561,8/30/2013 10:29,8/30/2013 10:38,4
5560,563,8/30/2013 12:47,8/30/2013 12:57,4
5804,566,8/30/2013 14:30,8/30/2013 14:39,4
5611,568,8/30/2013 13:10,8/30/2013 13:20,4
5538,570,8/30/2013 12:30,8/30/2013 12:40,4
5587,571,8/30/2013 12:58,8/30/2013 13:07,4
5722,572,8/30/2013 13:54,8/30/2013 14:04,4
5295,573,8/30/2013 10:40,8/30/2013 10:49,4
5352,573,8/30/2013 10:56,8/30/2013 11:05,4
5858,573,8/30/2013 14:59,8/30/2013 15:09,4
5505,575,8/30/2013 12:16,8/30/2013 12:26,4
6431,575,8/30/2013 21:08,8/30/2013 21:18,4
5141,576,8/30/2013 7:59,8/30/2013 8:09,4
5650,577,8/30/2013 13:19,8/30/2013 13:29,4
6034,578,8/30/2013 16:06,8/30/2013 16:16,4
6437,578,8/30/2013 21:15,8/30/2013 21:24,4
5803,584,8/30/2013 14:30,8/30/2013 14:39,4
6182,584,8/30/2013 17:03,8/30/2013 17:13,4
5484,585,8/30/2013 12:08,8/30/2013 12:18,4
6270,585,8/30/2013 17:57,8/30/2013 18:07,4
5258,586,8/30/2013 10:27,8/30/2013 10:37,4
5849,588,8/30/2013 14:55,8/30/2013 15:05,4
5189,589,8/30/2013 8:56,8/30/2013 9:06,4
6300,591,8/30/2013 18:18,8/30/2013 18:28,4
5548,593,8/30/2013 12:43,8/30/2013 12:53,4
5807,594,8/30/2013 14:30,8/30/2013 14:40,4
5647,595,8/30/2013 13:19,8/30/2013 13:29,4
5583,597,8/30/2013 12:53,8/30/2013 13:03,4
6351,597,8/30/2013 18:54,8/30/2013 19:04,4
6392,604,8/30/2013 19:31,8/30/2013 19:42,4
5646,606,8/30/2013 13:19,8/30/2013 13:29,4
6210,608,8/30/2013 17:15,8/30/2013 17:26,4
5806,609,8/30/2013 14:30,8/30/2013 14:40,4
6381,611,8/30/2013 19:22,8/30/2013 19:32,4
6415,611,8/30/2013 20:18,8/30/2013 20:28,4
6153,614,8/30/2013 16:41,8/30/2013 16:51,4
5344,619,8/30/2013 10:55,8/30/2013 11:05,4
5670,620,8/30/2013 13:28,8/30/2013 13:38,4
6123,621,8/30/2013 16:35,8/30/2013 16:45,4
6441,621,8/30/2013 21:19,8/30/2013 21:30,4
5527,622,8/30/2013 12:24,8/30/2013 12:34,4
5119,624,8/30/2013 6:33,8/30/2013 6:43,4
6400,624,8/30/2013 19:43,8/30/2013 19:54,4
5513,626,8/30/2013 12:18,8/30/2013 12:29,4
5832,627,8/30/2013 14:42,8/30/2013 14:52,4
6382,627,8/30/2013 19:22,8/30/2013 19:33,4
6380,631,8/30/2013 19:20,8/30/2013 19:31,4
6407,631,8/30/2013 19:51,8/30/2013 20:01,4
6460,632,8/30/2013 22:53,8/30/2013 23:03,4
5193,634,8/30/2013 9:02,8/30/2013 9:12,4
5178,638,8/30/2013 8:39,8/30/2013 8:50,4
5254,639,8/30/2013 10:25,8/30/2013 10:36,4
5471,639,8/30/2013 12:02,8/30/2013 12:13,4
5504,641,8/30/2013 12:16,8/30/2013 12:27,4
6060,647,8/30/2013 16:13,8/30/2013 16:24,4
5470,648,8/30/2013 12:02,8/30/2013 12:12,4
6346,648,8/30/2013 18:51,8/30/2013 19:02,4
5181,651,8/30/2013 8:42,8/30/2013 8:53,4
6310,655,8/30/2013 18:22,8/30/2013 18:33,4
5870,658,8/30/2013 15:04,8/30/2013 15:15,4
5142,659,8/30/2013 8:00,8/30/2013 8:11,4
6058,665,8/30/2013 16:13,8/30/2013 16:24,4
6097,670,8/30/2013 16:24,8/30/2013 16:35,4
5216,671,8/30/2013 9:49,8/30/2013 10:00,4
5350,672,8/30/2013 10:56,8/30/2013 11:07,4
5754,672,8/30/2013 14:12,8/30/2013 14:23,4
5831,672,8/30/2013 14:41,8/30/2013 14:52,4
5116,673,8/30/2013 5:11,8/30/2013 5:22,4
6181,674,8/30/2013 17:03,8/30/2013 17:14,4
6275,674,8/30/2013 18:05,8/30/2013 18:16,4
6187,676,8/30/2013 17:05,8/30/2013 17:16,4
6274,676,8/30/2013 18:04,8/30/2013 18:16,4
5143,678,8/30/2013 8:02,8/30/2013 8:13,4
5422,683,8/30/2013 11:41,8/30/2013 11:53,4
6080,683,8/30/2013 16:21,8/30/2013 16:32,4
5990,686,8/30/2013 15:37,8/30/2013 15:49,4
6343,689,8/30/2013 18:49,8/30/2013 19:00,4
6184,696,8/30/2013 17:04,8/30/2013 17:16,4
6177,697,8/30/2013 16:58,8/30/2013 17:10,4
6361,700,8/30/2013 19:07,8/30/2013 19:19,4
5173,701,8/30/2013 8:32,8/30/2013 8:44,4
5321,701,8/30/2013 10:46,8/30/2013 10:57,4
6175,702,8/30/2013 16:57,8/30/2013 17:08,4
5144,703,8/30/2013 8:02,8/30/2013 8:14,4
6168,704,8/30/2013 16:51,8/30/2013 17:03,4
5847,705,8/30/2013 14:55,8/30/2013 15:07,4
5486,710,8/30/2013 12:10,8/30/2013 12:21,4
5743,711,8/30/2013 13:59,8/30/2013 14:11,4
5787,711,8/30/2013 14:19,8/30/2013 14:31,4
6434,713,8/30/2013 21:12,8/30/2013 21:24,4
5972,716,8/30/2013 15:26,8/30/2013 15:38,4
5139,721,8/30/2013 7:49,8/30/2013 8:01,4
5368,722,8/30/2013 11:01,8/30/2013 11:13,4
5588,722,8/30/2013 12:58,8/30/2013 13:10,4
5846,722,8/30/2013 14:55,8/30/2013 15:07,4
5904,723,8/30/2013 15:13,8/30/2013 15:25,4
5489,724,8/30/2013 12:11,8/30/2013 12:23,4
6126,724,8/30/2013 16:36,8/30/2013 16:48,4
6461,724,8/30/2013 22:58,8/30/2013 23:10,4
5256,726,8/30/2013 10:27,8/30/2013 10:40,4
5214,727,8/30/2013 9:48,8/30/2013 10:00,4
6452,727,8/30/2013 22:10,8/30/2013 22:22,4
6244,731,8/30/2013 17:30,8/30/2013 17:42,4
6029,736,8/30/2013 16:05,8/30/2013 16:17,4
6215,736,8/30/2013 17:21,8/30/2013 17:33,4
6294,736,8/30/2013 18:16,8/30/2013 18:28,4
5263,740,8/30/2013 10:30,8/30/2013 10:42,4
6158,741,8/30/2013 16:44,8/30/2013 16:57,4
5814,745,8/30/2013 14:31,8/30/2013 14:44,4
5709,746,8/30/2013 13:50,8/30/2013 14:02,4
5187,749,8/30/2013 8:52,8/30/2013 9:04,4
6231,750,8/30/2013 17:23,8/30/2013 17:35,4
6463,750,8/30/2013 23:05,8/30/2013 23:18,4
6259,751,8/30/2013 17:48,8/30/2013 18:01,4
6122,755,8/30/2013 16:34,8/30/2013 16:47,4
6344,757,8/30/2013 18:50,8/30/2013 19:02,4
6357,757,8/30/2013 19:01,8/30/2013 19:14,4
5703,758,8/30/2013 13:45,8/30/2013 13:57,4
6363,763,8/30/2013 19:09,8/30/2013 19:22,4
6364,763,8/30/2013 19:09,8/30/2013 19:22,4
6395,763,8/30/2013 19:33,8/30/2013 19:45,4
5479,764,8/30/2013 12:05,8/30/2013 12:18,4
5221,768,8/30/2013 9:54,8/30/2013 10:07,4
6365,769,8/30/2013 19:11,8/30/2013 19:24,4
5186,770,8/30/2013 8:51,8/30/2013 9:04,4
5156,776,8/30/2013 8:18,8/30/2013 8:30,4
5183,776,8/30/2013 8:44,8/30/2013 8:57,4
6267,777,8/30/2013 17:55,8/30/2013 18:08,4
6394,778,8/30/2013 19:32,8/30/2013 19:45,4
6295,781,8/30/2013 18:16,8/30/2013 18:29,4
5124,783,8/30/2013 6:56,8/30/2013 7:09,4
6243,786,8/30/2013 17:29,8/30/2013 17:42,4
6423,787,8/30/2013 20:49,8/30/2013 21:02,4
5477,794,8/30/2013 12:05,8/30/2013 12:18,4
6242,796,8/30/2013 17:25,8/30/2013 17:39,4
6424,798,8/30/2013 20:50,8/30/2013 21:03,4
5170,805,8/30/2013 8:28,8/30/2013 8:42,4
5220,807,8/30/2013 9:54,8/30/2013 10:07,4
6432,808,8/30/2013 21:10,8/30/2013 21:23,4
6200,811,8/30/2013 17:11,8/30/2013 17:25,4
5821,815,8/30/2013 14:33,8/30/2013 14:47,4
6037,816,8/30/2013 16:08,8/30/2013 16:21,4
6044,818,8/30/2013 16:10,8/30/2013 16:24,4
6377,821,8/30/2013 19:20,8/30/2013 19:33,4
5526,822,8/30/2013 12:23,8/30/2013 12:36,4
5177,824,8/30/2013 8:38,8/30/2013 8:52,4
6420,826,8/30/2013 20:37,8/30/2013 20:51,4
5126,828,8/30/2013 7:00,8/30/2013 7:14,4
5871,830,8/30/2013 15:04,8/30/2013 15:18,4
6254,831,8/30/2013 17:40,8/30/2013 17:53,4
6268,837,8/30/2013 17:55,8/30/2013 18:09,4
5179,842,8/30/2013 8:40,8/30/2013 8:54,4
6433,845,8/30/2013 21:10,8/30/2013 21:24,4
5952,846,8/30/2013 15:24,8/30/2013 15:38,4
5452,847,8/30/2013 11:57,8/30/2013 12:11,4
5137,848,8/30/2013 7:42,8/30/2013 7:57,4
6436,857,8/30/2013 21:12,8/30/2013 21:27,4
6120,859,8/30/2013 16:32,8/30/2013 16:47,4
5530,860,8/30/2013 12:25,8/30/2013 12:40,4
6135,864,8/30/2013 16:39,8/30/2013 16:54,4
6417,869,8/30/2013 20:23,8/30/2013 20:38,4
5829,871,8/30/2013 14:36,8/30/2013 14:51,4
6435,872,8/30/2013 21:12,8/30/2013 21:27,4
6201,876,8/30/2013 17:11,8/30/2013 17:25,4
5153,879,8/30/2013 8:14,8/30/2013 8:29,4
6255,880,8/30/2013 17:42,8/30/2013 17:57,4
6261,882,8/30/2013 17:49,8/30/2013 18:03,4
5164,884,8/30/2013 8:24,8/30/2013 8:39,4
6185,885,8/30/2013 17:04,8/30/2013 17:18,4
6119,890,8/30/2013 16:32,8/30/2013 16:47,4
5495,892,8/30/2013 12:14,8/30/2013 12:29,4
6472,892,8/30/2013 23:40,8/30/2013 23:55,4
5135,893,8/30/2013 7:35,8/30/2013 7:50,4
6006,893,8/30/2013 15:48,8/30/2013 16:03,4
6145,895,8/30/2013 16:40,8/30/2013 16:55,4
6391,895,8/30/2013 19:31,8/30/2013 19:46,4
6108,897,8/30/2013 16:28,8/30/2013 16:43,4
6379,898,8/30/2013 19:20,8/30/2013 19:35,4
6188,902,8/30/2013 17:05,8/30/2013 17:20,4
5490,907,8/30/2013 12:12,8/30/2013 12:27,4
6005,908,8/30/2013 15:48,8/30/2013 16:03,4
6458,911,8/30/2013 22:37,8/30/2013 22:52,4
5313,916,8/30/2013 10:43,8/30/2013 10:59,4
6208,916,8/30/2013 17:13,8/30/2013 17:28,4
6252,916,8/30/2013 17:39,8/30/2013 17:55,4
6007,928,8/30/2013 15:49,8/30/2013 16:05,4
6329,928,8/30/2013 18:42,8/30/2013 18:57,4
5201,939,8/30/2013 9:14,8/30/2013 9:29,4
6370,941,8/30/2013 19:17,8/30/2013 19:33,4
5696,944,8/30/2013 13:38,8/30/2013 13:53,4
6478,944,8/30/2013 23:51,8/31/2013 0:07,4
6291,945,8/30/2013 18:13,8/30/2013 18:29,4
5841,949,8/30/2013 14:46,8/30/2013 15:02,4
6064,951,8/30/2013 16:14,8/30/2013 16:29,4
6189,952,8/30/2013 17:06,8/30/2013 17:22,4
6302,954,8/30/2013 18:18,8/30/2013 18:34,4
6290,961,8/30/2013 18:12,8/30/2013 18:28,4
5602,965,8/30/2013 13:08,8/30/2013 13:24,4
6240,972,8/30/2013 17:25,8/30/2013 17:41,4
6418,972,8/30/2013 20:34,8/30/2013 20:50,4
5198,973,8/30/2013 9:08,8/30/2013 9:24,4
5544,981,8/30/2013 12:37,8/30/2013 12:53,4
6451,985,8/30/2013 22:03,8/30/2013 22:19,4
5353,991,8/30/2013 10:56,8/30/2013 11:13,4
6355,995,8/30/2013 19:00,8/30/2013 19:16,4
6198,998,8/30/2013 17:11,8/30/2013 17:28,4
6339,1010,8/30/2013 18:47,8/30/2013 19:04,4
5700,1014,8/30/2013 13:41,8/30/2013 13:58,4
5252,1016,8/30/2013 10:20,8/30/2013 10:37,4
6246,1018,8/30/2013 17:36,8/30/2013 17:53,4
6372,1018,8/30/2013 19:18,8/30/2013 19:35,4
5790,1021,8/30/2013 14:20,8/30/2013 14:37,4
6258,1021,8/30/2013 17:48,8/30/2013 18:05,4
6450,1021,8/30/2013 22:02,8/30/2013 22:19,4
5121,1022,8/30/2013 6:38,8/30/2013 6:55,4
5481,1023,8/30/2013 12:06,8/30/2013 12:23,4
6090,1026,8/30/2013 16:22,8/30/2013 16:39,4
6247,1029,8/30/2013 17:36,8/30/2013 17:53,4
6373,1032,8/30/2013 19:18,8/30/2013 19:35,4
5839,1036,8/30/2013 14:44,8/30/2013 15:01,4
6429,1040,8/30/2013 21:06,8/30/2013 21:24,4
5478,1044,8/30/2013 12:05,8/30/2013 12:22,4
5546,1045,8/30/2013 12:42,8/30/2013 12:59,4
5132,1047,8/30/2013 7:19,8/30/2013 7:37,4
5251,1049,8/30/2013 10:20,8/30/2013 10:37,4
5779,1049,8/30/2013 14:18,8/30/2013 14:35,4
5371,1052,8/30/2013 11:03,8/30/2013 11:21,4
6315,1061,8/30/2013 18:28,8/30/2013 18:45,4
6050,1062,8/30/2013 16:11,8/30/2013 16:29,4
6199,1066,8/30/2013 17:11,8/30/2013 17:29,4
5778,1069,8/30/2013 14:17,8/30/2013 14:35,4
5370,1074,8/30/2013 11:03,8/30/2013 11:21,4
5993,1077,8/30/2013 15:39,8/30/2013 15:56,4
6024,1082,8/30/2013 15:59,8/30/2013 16:17,4
6349,1087,8/30/2013 18:52,8/30/2013 19:11,4
5991,1094,8/30/2013 15:38,8/30/2013 15:57,4
6025,1096,8/30/2013 15:59,8/30/2013 16:17,4
6241,1098,8/30/2013 17:25,8/30/2013 17:43,4
5584,1107,8/30/2013 12:54,8/30/2013 13:12,4
5569,1108,8/30/2013 12:48,8/30/2013 13:07,4
6287,1111,8/30/2013 18:09,8/30/2013 18:28,4
5485,1114,8/30/2013 12:09,8/30/2013 12:28,4
5910,1116,8/30/2013 15:14,8/30/2013 15:32,4
5461,1117,8/30/2013 11:59,8/30/2013 12:17,4
5155,1120,8/30/2013 8:16,8/30/2013 8:35,4
6321,1120,8/30/2013 18:34,8/30/2013 18:53,4
5148,1124,8/30/2013 8:06,8/30/2013 8:25,4
5589,1125,8/30/2013 12:59,8/30/2013 13:17,4
6469,1126,8/30/2013 23:30,8/30/2013 23:49,4
5773,1133,8/30/2013 14:15,8/30/2013 14:34,4
5886,1138,8/30/2013 15:10,8/30/2013 15:29,4
5769,1152,8/30/2013 14:15,8/30/2013 14:34,4
6369,1155,8/30/2013 19:17,8/30/2013 19:36,4
5545,1156,8/30/2013 12:38,8/30/2013 12:57,4
6236,1163,8/30/2013 17:24,8/30/2013 17:43,4
6217,1165,8/30/2013 17:21,8/30/2013 17:41,4
6468,1165,8/30/2013 23:30,8/30/2013 23:49,4
5208,1168,8/30/2013 9:32,8/30/2013 9:52,4
6301,1169,8/30/2013 18:18,8/30/2013 18:37,4
6325,1172,8/30/2013 18:37,8/30/2013 18:57,4
5567,1173,8/30/2013 12:48,8/30/2013 13:07,4
6324,1187,8/30/2013 18:37,8/30/2013 18:57,4
5381,1190,8/30/2013 11:17,8/30/2013 11:37,4
5524,1192,8/30/2013 12:22,8/30/2013 12:41,4
5840,1195,8/30/2013 14:44,8/30/2013 15:04,4
5837,1196,8/30/2013 14:43,8/30/2013 15:03,4
5378,1201,8/30/2013 11:14,8/30/2013 11:34,4
5836,1202,8/30/2013 14:43,8/30/2013 15:03,4
5838,1207,8/30/2013 14:44,8/30/2013 15:04,4
5163,1209,8/30/2013 8:24,8/30/2013 8:44,4
6328,1209,8/30/2013 18:42,8/30/2013 19:02,4
5585,1213,8/30/2013 12:55,8/30/2013 13:15,4
5498,1214,8/30/2013 12:14,8/30/2013 12:34,4
5835,1214,8/30/2013 14:43,8/30/2013 15:03,4
5202,1216,8/30/2013 9:18,8/30/2013 9:39,4
5581,1223,8/30/2013 12:52,8/30/2013 13:13,4
6331,1231,8/30/2013 18:42,8/30/2013 19:03,4
5497,1235,8/30/2013 12:14,8/30/2013 12:34,4
5149,1238,8/30/2013 8:08,8/30/2013 8:28,4
6427,1239,8/30/2013 21:03,8/30/2013 21:24,4
5988,1241,8/30/2013 15:35,8/30/2013 15:55,4
5736,1247,8/30/2013 13:57,8/30/2013 14:18,4
6467,1249,8/30/2013 23:28,8/30/2013 23:49,4
5197,1257,8/30/2013 9:06,8/30/2013 9:27,4
6281,1276,8/30/2013 18:07,8/30/2013 18:28,4
6368,1278,8/30/2013 19:14,8/30/2013 19:36,4
6465,1283,8/30/2013 23:27,8/30/2013 23:49,4
6280,1285,8/30/2013 18:07,8/30/2013 18:28,4
5987,1298,8/30/2013 15:34,8/30/2013 15:56,4
5874,1301,8/30/2013 15:07,8/30/2013 15:29,4
6426,1307,8/30/2013 20:54,8/30/2013 21:16,4
6367,1308,8/30/2013 19:14,8/30/2013 19:36,4
5416,1317,8/30/2013 11:38,8/30/2013 12:00,4
6263,1321,8/30/2013 17:52,8/30/2013 18:14,4
6376,1323,8/30/2013 19:18,8/30/2013 19:40,4
6375,1324,8/30/2013 19:18,8/30/2013 19:40,4
6249,1328,8/30/2013 17:38,8/30/2013 18:00,4
6374,1333,8/30/2013 19:18,8/30/2013 19:40,4
5645,1344,8/30/2013 13:19,8/30/2013 13:41,4
5708,1349,8/30/2013 13:49,8/30/2013 14:12,4
6334,1352,8/30/2013 18:43,8/30/2013 19:06,4
5391,1356,8/30/2013 11:21,8/30/2013 11:44,4
5808,1359,8/30/2013 14:30,8/30/2013 14:53,4
5701,1361,8/30/2013 13:42,8/30/2013 14:05,4
6262,1365,8/30/2013 17:52,8/30/2013 18:14,4
5845,1373,8/30/2013 14:52,8/30/2013 15:15,4
6308,1405,8/30/2013 18:21,8/30/2013 18:45,4
6336,1406,8/30/2013 18:45,8/30/2013 19:09,4
6289,1415,8/30/2013 18:11,8/30/2013 18:34,4
6425,1415,8/30/2013 20:52,8/30/2013 21:16,4
5607,1430,8/30/2013 13:10,8/30/2013 13:34,4
5608,1433,8/30/2013 13:10,8/30/2013 13:34,4
5174,1435,8/30/2013 8:34,8/30/2013 8:58,4
5606,1436,8/30/2013 13:10,8/30/2013 13:34,4
5150,1443,8/30/2013 8:08,8/30/2013 8:32,4
5482,1450,8/30/2013 12:06,8/30/2013 12:31,4
5243,1452,8/30/2013 10:05,8/30/2013 10:30,4
5721,1452,8/30/2013 13:54,8/30/2013 14:19,4
6156,1462,8/30/2013 16:44,8/30/2013 17:08,4
6440,1462,8/30/2013 21:20,8/30/2013 21:44,4
6154,1473,8/30/2013 16:44,8/30/2013 17:08,4
6288,1487,8/30/2013 18:10,8/30/2013 18:35,4
6113,1526,8/30/2013 16:28,8/30/2013 16:54,4
6366,1528,8/30/2013 19:13,8/30/2013 19:39,4
5579,1543,8/30/2013 12:51,8/30/2013 13:16,4
6318,1562,8/30/2013 18:32,8/30/2013 18:58,4
5242,1585,8/30/2013 10:05,8/30/2013 10:31,4
6121,1588,8/30/2013 16:34,8/30/2013 17:01,4
6130,1595,8/30/2013 16:37,8/30/2013 17:03,4
5474,1596,8/30/2013 12:04,8/30/2013 12:31,4
6459,1604,8/30/2013 22:40,8/30/2013 23:07,4
5843,1613,8/30/2013 14:52,8/30/2013 15:18,4
6129,1619,8/30/2013 16:36,8/30/2013 17:03,4
5983,1628,8/30/2013 15:31,8/30/2013 15:58,4
5989,1628,8/30/2013 15:37,8/30/2013 16:04,4
5984,1632,8/30/2013 15:31,8/30/2013 15:59,4
5246,1633,8/30/2013 10:14,8/30/2013 10:41,4
5514,1641,8/30/2013 12:18,8/30/2013 12:45,4
5571,1647,8/30/2013 12:49,8/30/2013 13:16,4
6070,1659,8/30/2013 16:16,8/30/2013 16:44,4
5245,1671,8/30/2013 10:14,8/30/2013 10:42,4
5515,1683,8/30/2013 12:18,8/30/2013 12:46,4
6069,1689,8/30/2013 16:16,8/30/2013 16:44,4
6214,1721,8/30/2013 17:20,8/30/2013 17:49,4
5494,1738,8/30/2013 12:13,8/30/2013 12:42,4
6404,1744,8/30/2013 19:49,8/30/2013 20:18,4
5500,1751,8/30/2013 12:14,8/30/2013 12:44,4
5192,1752,8/30/2013 9:01,8/30/2013 9:31,4
6213,1753,8/30/2013 17:20,8/30/2013 17:49,4
5793,1780,8/30/2013 14:20,8/30/2013 14:50,4
5469,1798,8/30/2013 12:01,8/30/2013 12:31,4
5561,1806,8/30/2013 12:47,8/30/2013 13:17,4
6035,1812,8/30/2013 16:06,8/30/2013 16:37,4
5833,1824,8/30/2013 14:42,8/30/2013 15:12,4
5995,1825,8/30/2013 15:41,8/30/2013 16:11,4
5653,1827,8/30/2013 13:21,8/30/2013 13:52,4
6116,1845,8/30/2013 16:31,8/30/2013 17:02,4
6075,1870,8/30/2013 16:20,8/30/2013 16:51,4
5306,1881,8/30/2013 10:42,8/30/2013 11:14,4
5244,1978,8/30/2013 10:07,8/30/2013 10:40,4
5648,1978,8/30/2013 13:19,8/30/2013 13:52,4
5457,2030,8/30/2013 11:57,8/30/2013 12:31,4
5748,2048,8/30/2013 14:07,8/30/2013 14:41,4
5109,2137,8/30/2013 0:19,8/30/2013 0:54,4
6350,2207,8/30/2013 18:53,8/30/2013 19:30,4
5111,2224,8/30/2013 1:15,8/30/2013 1:52,4
5123,2481,8/30/2013 6:44,8/30/2013 7:25,4
6298,2496,8/30/2013 18:17,8/30/2013 18:58,4
6297,2527,8/30/2013 18:16,8/30/2013 18:59,4
5938,2650,8/30/2013 15:20,8/30/2013 16:04,4
6341,2688,8/30/2013 18:49,8/30/2013 19:34,4
5205,2727,8/30/2013 9:20,8/30/2013 10:06,4
6340,2746,8/30/2013 18:48,8/30/2013 19:34,4
5204,2751,8/30/2013 9:20,8/30/2013 10:06,4
5908,2862,8/30/2013 15:13,8/30/2013 16:01,4
6323,2868,8/30/2013 18:36,8/30/2013 19:24,4
5582,2911,8/30/2013 12:53,8/30/2013 13:41,4
6319,2929,8/30/2013 18:33,8/30/2013 19:22,4
6480,3278,8/30/2013 23:57,8/31/2013 0:52,4
5913,3314,8/30/2013 15:14,8/30/2013 16:10,4
5912,3328,8/30/2013 15:14,8/30/2013 16:10,4
5523,3494,8/30/2013 12:21,8/30/2013 13:20,4
6141,3504,8/30/2013 16:40,8/30/2013 17:39,4
6271,3644,8/30/2013 17:57,8/30/2013 18:58,4
5698,3684,8/30/2013 13:39,8/30/2013 14:40,4
6161,4375,8/30/2013 16:45,8/30/2013 17:58,4
6293,4436,8/30/2013 18:15,8/30/2013 19:29,4
6360,4446,8/30/2013 19:05,8/30/2013 20:19,4
6411,4446,8/30/2013 20:03,8/30/2013 21:17,4
6410,4451,8/30/2013 20:03,8/30/2013 21:17,4
6093,4528,8/30/2013 16:23,8/30/2013 17:38,4
5165,4542,8/30/2013 8:25,8/30/2013 9:41,4
5375,4856,8/30/2013 11:07,8/30/2013 12:28,4
5373,4908,8/30/2013 11:07,8/30/2013 12:28,4
6414,5218,8/30/2013 20:15,8/30/2013 21:42,4
6413,5334,8/30/2013 20:13,8/30/2013 21:42,4
5260,5536,8/30/2013 10:28,8/30/2013 12:00,4
5259,5574,8/30/2013 10:27,8/30/2013 12:00,4
5379,5719,8/30/2013 11:15,8/30/2013 12:51,4
6312,5900,8/30/2013 18:25,8/30/2013 20:03,4
6311,5929,8/30/2013 18:25,8/30/2013 20:04,4
5706,6553,8/30/2013 13:47,8/30/2013 15:36,4
6396,6731,8/30/2013 19:34,8/30/2013 21:26,4
5731,6748,8/30/2013 13:56,8/30/2013 15:49,4
5727,6797,8/30/2013 13:55,8/30/2013 15:48,4
6390,7003,8/30/2013 19:30,8/30/2013 21:27,4
6389,7044,8/30/2013 19:30,8/30/2013 21:27,4
6387,7268,8/30/2013 19:26,8/30/2013 21:28,4
6383,7453,8/30/2013 19:23,8/30/2013 21:27,4
6388,7454,8/30/2013 19:27,8/30/2013 21:31,4
5614,7570,8/30/2013 13:11,8/30/2013 15:17,4
5609,7603,8/30/2013 13:10,8/30/2013 15:17,4
5203,7713,8/30/2013 9:19,8/30/2013 11:27,4
6180,7833,8/30/2013 17:00,8/30/2013 19:11,4
6227,7890,8/30/2013 17:23,8/30/2013 19:34,4
6085,7931,8/30/2013 16:21,8/30/2013 18:34,4
5472,8134,8/30/2013 12:03,8/30/2013 14:19,4
6082,8181,8/30/2013 16:21,8/30/2013 18:37,4
5464,8315,8/30/2013 12:00,8/30/2013 14:18,4
5992,8522,8/30/2013 15:38,8/30/2013 18:00,4
6333,9268,8/30/2013 18:43,8/30/2013 21:17,4
5131,10040,8/30/2013 7:19,8/30/2013 10:06,4
5539,10805,8/30/2013 12:32,8/30/2013 15:32,4
6032,10963,8/30/2013 16:05,8/30/2013 19:08,4
6409,12408,8/30/2013 19:54,8/30/2013 23:21,4
